time_min;T_deck_C;T_hanger_C;T_cable_C
12,5;486,26394142880963;444,9297497473401;170,4108663464557
12,583333333333334;489,1491011289333;447,761651859646;171,71306944234857
12,666666666666666;492,0156681768038;450,5801578785243;173,01663906237155
12,75;494,8635863249105;453,38515984940733;174,3215527447077
12,833333333333334;497,69280572811584;456,17655418496673;175,62778824834027
12,916666666666666;500,50328284584276;458,9542416611206;176,93532354735495
13,0;503,29498034006235;461,7181274094739;178,24413682537698
13,083333333333334;506,06786696936416;464,46812090624485;179,5542064701396
13,166666666666666;508,82191747939237;467,2041359577361;180,86551106818095
13,25;511,5571124899312;469,9260906824177;182,17802939966595
13,333333333333334;514,2734383789209;472,6339074896945;183,49174043333034
13,416666666666666;516,9708871636832;475,327513055439;184,80662332154404
13,5;519,6494563796332;478,0068382943734;186,1226573954907
13,583333333333334;522,3091489567487;480,671818329392;187,43982216046103
13,666666666666666;524,9499730940645;483,3223924579204;188,75809729125703
13,75;527,5719421324541;485,9585041154098;190,07746262770468
13,833333333333334;530,1750744259532;488,580100836072;191,39789817027255
13,916666666666666;532,7593932118748;491,1871342109607;192,719384075794
14,0;535,3249264799579;493,77955984351127;194,04190065329055
14,083333333333334;537,8717068407834;496,35733730265025;195,3654283598941
14,166666666666666;540,3997713936837;498,9204300735914;196,6899477968661
14,25;542,9091615943642;501,46880550643345;198,01543970571115
14,333333333333334;545,3999231224449;504,0024347626796;199,34188496438327
14,416666666666666;547,8721057491248;506,521292759796;200,66926458358284
14,5;550,3257632051576;509,0253581139303;201,9975597031421
14,583333333333334;552,760953049324;511,51461308090984;203,32675158849727
14,666666666666666;555,1777365375715;513,9890434956385;204,65682162724602
14,75;557,5761784929865;516,4486387100121;205,98775132578768
14,833333333333334;559,9563471767544;518,8933915294707;207,31952230604531
14,916666666666666;562,3183141602512;521,3232981483044;208,65211630226733
15,0;564,6621541984044;523,7383580838292;209,98551515790746
15,083333333333334;566,98794510445;526,138574109547;211,3197008225813
15,166666666666666;569,2957676262042;528,5239521874013;212,65465534909802
15,25;571,5857053239598;530,8945013992399;213,99036089056563
15,333333333333334;573,8578444501071;533,2502338775915;215,32679969756856
15,416666666666666;576,1122738305739;535,5911647358624;216,66395411541592
15,5;578,3490847481683;537,9173119980546;218,0018065814594
15,583333333333334;580,5683708279;540,2286965281068;219,34033962247904
15,666666666666666;582,7702279243517;542,5253419589534;220,67953585213618
15,75;584,9547540111594;544,8072746213973;222,01937796849174
15,833333333333334;587,1220490726575;547,0745234728846;223,3598487515891
15,916666666666666;589,2722149977373;549,3271200262708;224,7009310611001
16,0;591,4053554759564;551,5650982786606;226,04260783403316
16,083333333333332;593,5215758959386;553,7884946404038;227,38486208250234
16,166666666666668;595,6209832460881;555,9973478643225;228,7276768915563
16,25;597,703686017645;558,1916989752443;230,07103541706624
16,333333333333332;599,7697941100961;560,3715911999124;231,41492088367124
16,416666666666668;601,8194187389558;562,537069897337;232,75931658278085
16,5;603,854088450961;564,6881824896549;234,1042058706332
16,583333333333332;605,8748551626788;566,8249783935529;235,44957216640805
16,666666666666668;607,8816710958935;568,9475089523154;236,79539895039395
16,75;609,8744906271102;571,0558273685463;238,1416697622081
16,833333333333332;611,8532702359244;573,1499886376163;239,4883681990687
16,916666666666668;613,8179684514714;575,2300494818821;240,83547791411843
17,0;615,768545796943;577,2960682857198;242,18298261479833
17,083333333333332;617,7049647321525;579,3481050314134;243,5308660612715
17,166666666666668;619,6271895941295;581,3862212359351;244,87911206489542
17,25;621,5351865357275;583,4104798886509;246,22770448674254
17,333333333333332;623,4289234622199;585,4209453899833;247,57662723616798
17,416666666666668;625,3083699658652;587,4176834910586;248,9258642694238
17,5;627,1734972584154;589,4007612343647;250,2753995883193
17,583333333333332;629,0242781015443;591,3702468954416;251,62521723892596
17,666666666666668;630,8606867351658;593,3262099256251;252,9753013103273
17,75;632,6826988036167;595,2687208958621;254,32563593341206
17,833333333333332;634,49029127967;597,1978514416106;255,67620527971064
17,916666666666668;636,2834423863484;599,1136742088403;257,02699356027375
18,0;638,0621315165023;601,016262801142;258,37798502459304
18,083333333333332;639,8263391501172;602,906106874738;259,7291639595626
18,166666666666668;641,5760467693103;604,7849471782386;261,080514688481
18,25;643,3112367709782;606,6527353822223;262,4320215700934
18,333333333333332;645,0318923770523;608,5094243347692;263,7836689976727
18,416666666666668;646,7379975423195;610,354968030754;265,13544139813945
18,5;648,4295368597625;612,189321579908;266,48732323122005
18,583333333333332;650,1064954633731;614,0124411736256;267,8392989886423
18,666666666666668;651,7688589283912;615,8242840504909;269,1913531933681
18,75;653,4166131689218;617,6248084604993;270,5434703988624
18,833333333333332;655,0497443328801;619,4139736279471;271,8956351883982
18,916666666666668;656,6682386942169;621,191739712963;273,2478321743971
19,0;658,2720825423759;622,9580677716501;274,6000459978044
19,083333333333332;659,8612620689356;624,7129197148122;275,95226132749855
19,166666666666668;661,4357632513918;626,4562582652308;277,3044628597348
19,25;662,9955717340374;628,1880469134613;278,6566353176218
19,333333333333332;664,5406727059025;629,9082498721165;280,0087634506311
19,416666666666668;666,0710507757209;631,6168320285988;281,36083203413904
19,5;667,5866898438973;633,3137588962504;282,71282586900077
19,583333333333332;669,0875729714555;634,9989965638796;284,06472978115505
19,666666666666668;670,5736822459614;636,6725116436259;285,41652862126045
19,75;672,0449986444216;638,3342712171252;286,76820726436193
19,833333333333332;673,5015018931786;639,9842427799323;288,119750609587
19,916666666666668;674,9431703248363;641,6223941841581;289,4711435798721
20,0;676,3699807322731;643,2486935792787;290,8223711217172
20,083333333333332;677,781908219822;644,8631093510702;292,1734182049697
20,166666666666668;679,1789260517246;646,4656100586251;293,52426982263626
20,25;680,5610054980029;648,0561643694012;294,874910990722
20,333333333333332;681,9281156779238;649,6347409922579;296,2253267480977
20,416666666666668;683,2802234012801;651,2013086084291;297,575502156393
20,5;684,6172930077599;652,7558358003878;298,92542229991676
20,583333333333332;685,9392862047317;654,2982909785502;300,2750722856029
20,666666666666668;687,2461619038411;655,8286423057749;301,62443724298186
20,75;688,5378760568849;657,3468576196072;302,97350232417733
20,833333333333332;689,8143814915171;658,8529043522244;304,3222527039276
20,916666666666668;691,0756277474296;660,3467494480362;305,670673579631
21,0;692,3215609137638;661,8283592789003;307,01875017141555
21,083333333333332;693,5521234686231;663,2976995569122;308,3664677222316
21,166666666666668;694,767254121693;664,7547352447372;309,7138114979679
21,25;695,9668876611248;666,1994304634514;311,0607667875898
21,333333333333332;697,1509548060018;667,6317483978725;312,40731890329994
21,416666666666668;698,3193820658913;669,0516511993587;313,7534531807208
21,5;699,4720916091893;670,459099886074;315,09915497909816
21,583333333333332;700,6090011421809;671,8540542407178;316,44440968152605
21,666666666666668;701,7300238009854;673,2364727057371;317,78920269519165
21,75;702,8350680588144;674,6063122760501;319,1335194516408
21,833333333333332;703,9240376512536;675,9635283893268;320,4773454070627
21,916666666666668;704,9968315225815;677,308074813895;321,8206660425947
22,0;706,0533437964609;678,6399035343561;323,1634668646451
22,083333333333332;707,0934637746752;679,9589646350291;324,5057334052348
22,166666666666668;708,1170759679364;681,2652061813643;325,84745122235745
22,25;709,1240601631525;682,5585740995043;327,1886059003564
22,333333333333332;710,1142915319116;683,8390120542099;328,5291830503197
22,416666666666668;711,0876407853018;685,1064613254092;329,8691683104916
22,5;712,0439743805425;686,3608606836809;331,2085473467005
22,583333333333332;712,9831547852283;687,6021462650348;332,54730585280316
22,666666666666668;713,9050408052824;688,8302514454197;333,8854295511441
22,75;714,8094879829549;690,0451067154561;335,222904193031
22,833333333333332;715,696349071365;691,2466395559712;336,55971555922423
22,916666666666668;716,565474592158;692,434774315002;337,89584946044124
23,0;717,4167134827945;693,6094320870293;339,23129173787476
23,083333333333332;718,2499138397876;694,7705305953169;340,56602826372483
23,166666666666668;719,0649237638178;695,9179840783459;341,900044941744
23,25;719,8615923120587;697,0517031814709;343,2333277077953
23,333333333333332;720,6397705621966;698,1715948550683;344,5658625304227
23,416666666666668;721,3993127914961;699,2775622606058;345,89763541143367
23,5;722,1400777728178;700,3695046862356;347,22863238649325
23,583333333333332;722,8619301877065;701,4473174737024;348,55883952572947
23,666666666666668;723,5647421545157;702,510891958558;349,88824293434965
23,75;724,2483948670092;703,5601154258917;351,216828753267
23,833333333333332;724,9127803359892;704,5948710840156;352,54458315973733
23,916666666666668;725,5578032232497;705,6150380587886;353,8714923680055
24,0;726,1833827536079;706,6204914115157;355,1975426299609
24,083333333333332;726,7894546869642;707,6111021836239;356,52272023580224
24,166666666666668;727,3759733283993;708,586737471586;357,84701151471023
24,25;727,9429135503373;709,5472605358342;359,1704028355289
24,333333333333332;728,4902727969464;710,4925309476722;360,49288060745397
24,416666666666668;729,0180730373806;711,4224047784563;361,8144312807293
24,5;729,5263626313844;712,3367348355507;363,1350413473495
24,583333333333332;730,0152180683962;713,2353709497785;364,4546973417696
24,666666666666668;730,484745539798;714,118160319259;365,77338584162055
24,75;730,9350823035743;714,9849479146452;367,09109346843053
24,833333333333332;731,3663978015281;715,8355769508219;368,4078068883517
24,916666666666668;731,7788944914948;716,6698894300947;369,7235128128917
25,0;732,1728083607512;717,4877267617572;371,0381979996504
25,083333333333332;732,5484090920609;718,2889304626564;372,35184925305975
25,166666666666668;732,9059998604253;719,0733429429614;373,66445342512867
25,25;733,2459167464718;719,8408083807526;374,9759974161905
25,333333333333332;733,5685277612472;720,5911736882588;376,28646817565414
25,416666666666668;733,8742314866728;721,3242895715738;377,5958527027574
25,5;734,1634553456787;722,0400116844371;378,9041380473233
25,583333333333332;734,436653525637;722,7382018751705;380,21131131051783
25,666666666666668;734,6943045877423;723,4187295241031;381,5173596456097
25,75;734,9369088030234;724,0814729667915;382,82227025873095
25,833333333333332;735,1649852623566;724,7263209960572;384,12603040963893
25,916666666666668;735,3980955807494;725,3531744333454;385,42862741247853
26,0;735,6436447497764;725,9619477571839;386,73004863654467
26,083333333333332;735,9021452754778;726,5525707736527;388,0302815070447
26,166666666666668;736,1741116021685;727,1249903108238;389,3293135058602
26,25;736,4600578167531;727,6791719161926;390,627132172308
26,333333333333332;736,7604951723473;728,2151015333018;391,92372510389987
26,416666666666668;737,0759294452919;728,7327871311813;393,2190799571009
26,5;737,4068581439101;729,232260258024;394,513184448086
26,583333333333332;737,753767591653;729,7135774888387;395,8060263534939
26,666666666666668;738,1171299114574;730,1768217358067;397,09759351117896
26,75;738,4973999420714;730,622103389846;398,38787382096007
26,833333333333332;738,8950121206318;731,0495612625907;399,6768552453662
26,916666666666668;739,3103773687591;731,4593632996899;400,9645258103788
27,0;739,7438800217303;731,8517070390874;402,25087360617005
27,083333333333332;740,1958748417649;732,2268197917551;403,5358867878371
27,166666666666668;740,6666841570203;732,5849585271701;404,81955357613236
27,25;741,1565951674659;732,9264094515383;406,1018622581882
27,333333333333332;741,665857457342;733,2514872732239;407,38280118823747
27,416666666666668;742,194680751432;733,5605341568089;408,6623587883284
27,5;742,7432329489081;733,8539183744473;409,94052354903374
27,583333333333332;743,3116384641513;734,1320326703923;411,21728403015453
27,666666666666668;743,8999768988089;734,3952923614753;412,4926288614172
27,75;744,5082820636001;734,6441332026142;413,76654674316455
27,833333333333332;745,136541362185;734,8790090518538;415,0390264470402
27,916666666666668;745,7846955429765;735,1003893737861;416,3100568166656
28,0;746,4526388183008;735,3197959285418;417,57962676831056
28,083333333333332;747,140219344;735,5503013087289;418,8477252915555
28,166666666666668;747,8472400466012;735,7923394426911;420,1143414499467
28,25;748,573459779731;736,0463462498116;421,37946438164346
28,333333333333332;749,3185947866504;736,312757974115;422,64308330005673
28,416666666666668;750,0823204417487;736,5920093920329;423,90518749447983
28,5;750,8642732406213;736,8845319030876;425,1657663307101
28,583333333333332;751,6640530060083;737,1907515148386;426,424809251662
28,666666666666668;752,4812252753901;737,5110867360409;427,6823057779712
28,75;753,315323835387;737,8459463945264;428,93824550858903
28,833333333333332;754,1658533682436;738,19572739876;430,19261812136784
28,916666666666668;755,0322921765137;738,5608124642562;431,4454133736364
29,0;755,9140949535048;738,9415678280022;432,6966211027657
29,083333333333332;756,8106955689977;739,3383409756299;433,94623122672436
29,166666666666668;757,7215098421094;739,7514584072449;435,1942337446242
29,25;758,6459382758193;740,1812234685015;436,44061873725525
29,333333333333332;759,5833687305267;740,6279142736432;437,68537636760976
29,416666666666668;760,5331790169544;741,0917817467956;438,9284968813963
29,5;761,494739391682;741,5730478067735;440,1699706075422
29,583333333333332;762,4674149415052;742,0719037190664;441,40978795868534
29,666666666666668;763,4505678456233;742,5885086365112;442,6479394316547
29,75;764,4435595072943;743,1229883475089;443,8844156079395
29,833333333333332;765,445752549055;743,6754342475532;445,1192071541468
29,916666666666668;766,4565126678255;744,2459025463928;446,3523048224477
30,0;767,475210348221;744,834413719456;447,5836994510117
30,083333333333332;768,5012224341523;745,4409522083114;448,8133819644291
30,166666666666668;769,5339335603159;746,0654663710458;450,0413433741218
30,25;770,5727374464694;746,7078686796082;451,26757477874185
30,333333333333332;771,6170380584581;747,3680361575023;452,4920673645575
30,416666666666668;772,6662506408254;748,0458110478012;453,7148124058278
30,5;773,719802626523;748,7410016983844;454,9358012651641
30,583333333333332;774,7771344297437;749,4533836486287;456,1550253938797
30,666666666666668;775,8377001282606;750,1827008995585;457,37247633232664
30,75;776,9009680418835;750,9286673477183;458,58814571022
30,833333333333332;777,966421213755;751,6909683617696;459,8020252469499
30,916666666666668;779,0335578012237;752,4692624800456;461,0141067518805
31,0;780,1018913829652;753,2631832069849;462,2243821246363
31,083333333333332;781,1709511888886;754,0723408864914;463,4328433553758
31,166666666666668;782,240282259177;754,8963246307809;464,6394825250523
31,25;783,3094455385822;755,7347042841297;465,8442918056619
31,333333333333332;784,378017911832;756,5870324020805;467,0472634604784
31,416666666666668;785,4455921857235;757,4528462280333;468,24838984427566
31,5;786,5117770231775;758,3316696506969;469,4476634035368
31,583333333333332;787,5761968342194;759,2230151275376;470,64507667665043
31,666666666666668;788,6384916285441;760,1263855611041;471,8406222940942
31,75;789,6983168340078;761,0412761168664;473,0342929786052
31,833333333333332;790,7553430850897;761,967175972951;474,2260815453375
31,916666666666668;791,8092559850668;762,903569993857;475,4159809020066
32,0;792,8597558453577;763,8499403218522;476,6039840490213
32,083333333333336;793,9065574052191;764,8057678812772;477,7900840796024
32,166666666666664;794,9493895347135;765,7705337923885;478,9742741798887
32,25;795,9879949236184;766,7437206926573;480,15654762902994
32,333333333333336;797,0221297587152;767,724813964594;481,3368977992671
32,416666666666664;798,0515633916723;768,7133028701835;482,5153181559999
32,5;799,0760779995335;769,7086815929088;483,69180225784174
32,583333333333336;800,09546823963;770,7104501890933;484,8663437566614
32,666666666666664;801,109540900555;771,7181154509362;486,0389363976129
32,75;802,1181145506758;772,731191684132;487,2095740191519
32,833333333333336;803,1210191855057;773,7492014033872;488,37825055304063
32,916666666666664;804,1180958751148;774,7716759494689;489,54496002433933
33,0;805,1091964126341;775,7981560316528;490,70969655138606
33,083333333333336;806,094182964783;776,8281921996003;491,8724543457637
33,166666666666664;807,0729277252468;777,8613452487864;493,0332277122551
33,25;808,0453125716265;778,8971865636325;494,1920110487859
33,333333333333336;809,011228726598;779,9352984024875;495,3487988463553
33,416666666666664;809,970576423831;780,9752741285401;496,5035856889548
33,5;810,923264579144;782,0167183906603;497,65636625347514
33,583333333333336;811,8692104673063;783,0592472580478;498,8071353096016
33,666666666666664;812,8083394048324;784,1024883124267;499,9558877196972
33,75;813,7405844390619;785,1460807013726;501,1026184386747
33,833333333333336;814,6658860437653;786,1896751561908;502,2473225138569
33,916666666666664;815,5841918214729;787,2329339775879;503,3899950848256
34,0;816,4954562126809;788,2755309922037;504,5306313832596
34,083333333333336;817,3996402120547;789,3171514828863;505,669226732761
34,166666666666664;818,2967110917147;790,3574920954147;506,8057765486709
34,25;819,1866421316614;791,3962607241957;507,94027633787414
34,333333333333336;820,0694123573704;792,4331763792867;509,072721698593
34,416666666666664;820,9450062845643;793,4679690369311;510,20310832017066
34,5;821,8134136711479;794,5003794756271;511,33143198284364
34,583333333333336;822,674629276275;795,5301590995992;512,4576885575043
34,666666666666664;823,528652626499;796,5570697513901;513,581874005453
34,75;824,375487788944;797,5808835151562;514,7039843781395
34,833333333333336;825,215143151423;798,6013825121112;515,8240158168954
34,916666666666664;826,0476312094162;799,6183586894437;516,9419645526561
35,0;826,872968359815;800,631613603914;518,0578269056731
35,083333333333336;827,6911747013287;801,6409582012301;519,1715992852165
35,166666666666664;828,5022738414426;802,6462125921961;520,283278189269
35,25;829,3062927098129;803,6472058265394;521,3928602042096
35,333333333333336;830,1032613779751;804,6437756652281;522,5003420044883
35,416666666666664;830,8932128852437;805,6357683520133;523,6057203522928
35,5;831,6761830706718;806,6230383848562;524,708992097205
35,583333333333336;832,4522104109412;807,6054482878288;525,8101541758501
35,666666666666664;833,2213358640495;808,5828683840169;526,909203611536
35,75;833,9836027186586;809,5551765698916;528,0061375138852
35,833333333333336;834,7390564489715;810,5222580915673;529,1009530784581
35,916666666666664;835,4877445749979;811,4840053233116;530,1936475863687
36,0;836,2297165280753;812,4403175486299;531,2842184038913
36,083333333333336;836,9650235215087;813,391100744205;532,372662982061
36,166666666666664;837,6937184261926;814,3362673669387;533,4589788562653
36,25;838,4158556510827;815,2757361443036;534,543163645829
36,333333333333336;839,1314910283812;816,2094318681865;535,6252150535919
36,416666666666664;839,8406817033067;817,1372851923776;536,7051308654784
36,5;840,5434860283148;818,05923243383;537,7829089500618
36,583333333333336;841,2399634616422;818,9752153777961;538,8585472581203
36,666666666666664;841,9301744700477;819,8851810869254;539,9320438221872
36,75;842,6141804356221;820,7890817143884;541,0033967560946
36,833333333333336;843,2920435665459;821,6868743210764;542,0726042545103
36,916666666666664;843,9638268116734;822,5785206969113;543,1396645924694
37,0;844,6295937788229;823,4639871862868;544,2045761248991
37,083333333333336;845,2894086566578;824,3432445176485;545,2673372861378
37,166666666666664;845,9433361400421;825,2162676372128;546,3279465894495
37,25;846,591441358761;826,0830355468116;547,3864026265313
37,333333333333336;847,2337898094939;826,9435311458445;548,4427040670166
37,416666666666664;847,8704472909345;827,7977410773096;549,4968496579727
37,5;848,5014798419519;828,6456555778805;550,5488382233933
37,583333333333336;849,1269536826909;829,4872683319884;551,5986686636867
37,666666666666664;849,7469351585113;830,322576329866;552,6463399551584
37,75;850,3614906866677;831,1515797295017;553,69185114949
37,833333333333336;850,9706867056359;831,9742817224529;554,7352013732134
37,916666666666664;851,5745896269918;832,7906884034612;555,7763898271803
38,0;852,1732657897535;833,6008086438097;556,8154157860288
