time_min;T_gas_C;T_deck_C;qconv_deck_W_m2;qrad_deck_W_m2;T_hanger_C;qconv_hanger_W_m2;qrad_hanger_W_m2;T_cable_C;qconv_cable_W_m2;qrad_cable_W_m2
6,916666666666667;624,0140802134338;259,73854648370155;9153,742200256265;22397,942815277973;222,53858775774663;8561,332064751616;19700,101572276108;73,57186111919175;8244,08212535083;14966,606180899082
7,0;625,7768252070096;263,3961701470665;9106,888343243305;22514,860691029364;225,73667668033576;8531,354214683352;19821,416401894232;74,52312908947334;8256,63328641363;15085,20194873079
7,083333333333333;627,5190727011509;267,05312091221685;9059,516376498575;22628,774647989907;228,93810925719794;8500,853156191817;19940,63471191009;75,47862177014139;8268,805441763045;15203,029443603218
7,166666666666667;629,241293918488;270,70898959724485;9011,64879472335;22739,689127746366;232,14259543043997;8469,845473184001;20057,760703267846;76,43828343370681;8280,606763965141;15320,099505822705
7,25;630,9439440165397;274,3633695247785;8963,30760803108;22847,6087134999;235,34984731390648;8438,34734287102;20172,798337882326;77,40205938202769;8292,045157271717;15436,422686308963
7,333333333333333;632,6274628097796;278,0158564890883;8914,51436229403;22952,5381696832;238,5595790671263;8406,374554930957;20285,751363569194;78,36989591918578;8303,12826951768;15552,00925674981
7,416666666666667;634,2922754515852;281,66604873844017;8865,29015801728;23054,48248039005;241,77150677959037;8373,942529531383;20396,62333839332;79,34174032530359;8313,863503358907;15666,869219298796
7,5;635,9387930787146;285,31354697202033;8815,655667828625;23153,44688660248;244,9853483650299;8341,066334279889;20505,41765445727;80,31754083125678;8324,258026894224;15781,01231584039
7,583333333333333;637,5674134207562;288,9579543507668;8765,631152667358;23249,43692219872;248,2008234653766;8307,760700165802;20612,137561149262;81,29724659424;8334,318783711868;15894,448036846272
7,666666666666667;639,1785213768086;292,59887652144204;8715,236476749737;23342,45844872206;251,41765336409856;8274,040036551816;20716,786187867292;82,28080767414649;8344,052502397744;16007,18562984459
7,75;640,7724895614857;296,2359216532854;8664,491121384164;23432,517688888543;254,63556090861522;8239,918445270088;20819,36656623322;83,26817501072433;8353,465705539933;16119,234107522514
7,833333333333333;642,3496788221825;299,86870048658443;8613,414197705008;23519,62125881029;257,8542704415045;8205,409733873497;20919,88165180883;84,25930040147416;8362,564718261421;16230,60225548157
7,916666666666667;643,9104387293985;303,4968263925048;8562,024458389951;23603,776198909145;261,07350774022285;8170,527428089406;21018,334345323172;85,25413648025524;8371,355676310624;16341,2986396636
8,0;645,4551080417853;307,1199154435178;8510,340308422343;23684,990003495157;264,29299996506535;8135,284783519983;21114,72751341882;86,25263669656898;8379,844533737149;16451,3316134645
8,083333333333334;646,984015147466;310,73758649376475;8458,379814956686;23763,270648983005;267,51247561510087;8099,694796630298;21209,064008922443;87,25475529549026;8388,037070178245;16560,709324551444
8,166666666666666;648,4974784830653;314,3494612686951;8406,160716342532;23838,626620720235;270,73166449181963;8063,77021506276;21301,346690643768;88,2604472982188;8395,938897779637;16669,43972139888
8,25;649,9958069317851;317,95516446331663;8353,700430359255;23911,066938400338;273,9502976702375;8027,52354731397;21391,578442704762;89,26966848322463;8403,555467772698;16777,530559557104
8,333333333333334;651,479300201775;321,5543238483928;8301,01606171171;23980,601180034886;277,16810747720245;7990,967071807886;21479,762193399947;90,28237536796237;8410,892076728405;16884,989407666875
8,416666666666666;652,9482491859517;325,14657038392437;8248,124408834556;24047,239504459623;280,38482747665364;7954,112845397167;21565,900933587145;91,29852519113128;8417,95387250719;16991,82365323254
8,5;654,402936304353;328,7315383392511;8195,041970050683;24110,992672350043;283,600192461584;7916,972711322584;21649,997734606335;92,31807589545859;8424,745859922306;17098,04050816535
8,583333333333334;655,84363583003;332,30886541911093;8141,784949127549;24171,872065724565;286,8139384524597;7879,5583066588415;21732,055765724122;93,34098611098523;8431,272906133416;17203,647014108345
8,666666666666666;657,2706141994204;335,8781928949956;8088,369260272978;24229,889705913694;290,025802701851;7841,8810692733705;21812,078311098965;94,36721513883371;8437,539745785672;17308,650047552892
8,75;658,684130308081;339,43916574114365;8034,81053261062;24285,058269976846;293,2355237050292;7803,95224432335;21890,068786262575;95,39672293543963;8443,550985908802;17413,05632475716
8,833333333333334;660,0844357926003;342,9914327745168;7981,124114173433;24337,391105550123;296,4428412162853;7765,78289031485;21966,03075411149;96,4294700972284;8449,31111058962;17516,872406475628
8,916666666666666;661,4717752994591;346,53464679810884;7927,325075452088;24386,902244111046;299,6474962707249;7727,383884746694;22039,967940402166;97,46541784572048;8454,824485430578;17620,10470250859
9,0;662,8463867415572;350,0684647469433;7873,428212533756;24433,60641264893;302,84923121129555;7688,765929360601;22111,884248742557;98,50452801304856;8460,09536180608;17722,75947607991
9,083333333333334;664,2085015430796;353,5925478361229;7819,448049865349;24477,519043732664;306,04778972079913;7649,939555018061;22181,783775072447;99,5467630278716;8465,12788092763;17824,842848051027
9,166666666666666;665,5583448733319;357,10656171030314;7765,398842673918;24518,656283970537;309,24291685864466;7610,91512622346;22249,670821624542;100,5920859016708;8469,92607772812;17926,360800978517
9,25;666,8961358701365;360,6101765939712;7711,2945790757185;24557,03500086043;312,4343591020929;7571,702845312103;22315,549910358055;101,64046021541355;8474,493884574917;18027,31918302254
